,Sex,Gym,Suburb_updated,Postcode_updated,Lat_precise,Long_precise,Age
378,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,35
379,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,9
380,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,30
381,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,17
382,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,31
383,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,35
384,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,29
385,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,29
386,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,31
387,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,29
388,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,27
389,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,8
390,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,23
391,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,32
392,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,15
393,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,41
394,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,28
395,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,20
396,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,14
397,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,23
398,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,42
399,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,12
400,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,46
401,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,8
402,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,6
403,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,25
404,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,10
405,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,8
406,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,29
407,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,17
408,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,40
409,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,24
410,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,10
411,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,6
412,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,33
413,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,22
414,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,23
415,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,11
416,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,7
417,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,33
418,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,21
419,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,38
420,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,26
421,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,7
422,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,9
423,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,19
424,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,22
425,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,49
426,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,14
427,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,22
428,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,27
429,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,39
430,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,41
431,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,27
432,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,11
433,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,9
434,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,41
435,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,41
436,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,11
437,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,9
438,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,38
439,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,6
440,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,20
441,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,63
442,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,30
443,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,33
444,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,30
445,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,36
446,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,20
447,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,24
448,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,36
449,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,50
450,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,27
451,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,37
452,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,41
453,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,41
454,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,23
455,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,49
456,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,26
457,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,28
458,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,36
459,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,37
460,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,22
461,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,42
462,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,6
463,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,26
464,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,30
465,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,7
466,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,26
467,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,22
468,Female,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,29
469,Male,Oconnor,Hamilton hill,6163,-32.0860323,115.7764909,59
470,Male,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,43
471,Female,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,27
472,Male,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,37
473,Female,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,25
474,Male,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,41
475,Female,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,28
476,Female,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,5
477,Male,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,40
478,Male,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,21
479,Female,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,22
480,Male,Osborne,Hamilton hill,6163,-32.0860323,115.7764909,27
481,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
482,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,45
483,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,10
484,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,20
485,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,44
486,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
487,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
488,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,37
489,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
490,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
491,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
492,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,37
493,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,43
494,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
495,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
496,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
497,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,14
498,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,13
499,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,17
500,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
501,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,66
502,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,50
503,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
504,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
505,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
506,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
507,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,33
508,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
509,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,39
510,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,36
511,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
512,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,15
513,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,19
514,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,15
515,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,41
516,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
517,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,12
518,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,40
519,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,40
520,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,35
521,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
522,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
523,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,14
524,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,14
525,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,13
526,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
527,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,33
528,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
529,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
530,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
531,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
532,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
533,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,35
534,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
535,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
536,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
537,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
538,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,36
539,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
540,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
541,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,35
542,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
543,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
544,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
545,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
546,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
547,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,39
548,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
549,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
550,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
551,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
552,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
553,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,39
554,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,12
555,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
556,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
557,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
558,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
559,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
560,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
561,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,44
562,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
563,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
564,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,7
565,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,5
566,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,49
567,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
568,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
569,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,43
570,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,8
571,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
572,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
573,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
574,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
575,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,39
576,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,40
577,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
578,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
579,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,37
580,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
581,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,16
582,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,16
583,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,14
584,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,17
585,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,17
586,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,13
587,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,15
588,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,49
589,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,15
590,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
591,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
592,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
593,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,54
594,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,15
595,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
596,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,47
597,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
598,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
599,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
600,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
601,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
602,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,50
603,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,19
604,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,15
605,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
606,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,60
607,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
608,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
609,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
610,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,35
611,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
612,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,10
613,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,18
614,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,19
615,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
616,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
617,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
618,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
619,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
620,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,51
621,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
622,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
623,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
624,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
625,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
626,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,40
627,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,54
628,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,10
629,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,43
630,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
631,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
632,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,33
633,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
634,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
635,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
636,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,14
637,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,48
638,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
639,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,33
640,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
641,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
642,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
643,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,20
644,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,43
645,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
646,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
647,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
648,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
649,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
650,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
651,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
652,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
653,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,20
655,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
656,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
657,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,51
658,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
659,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
660,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,28
661,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
662,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
663,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,35
664,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,30
665,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,24
666,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,12
667,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
668,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,21
669,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,48
670,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,14
671,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,13
672,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,11
673,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
674,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
675,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,22
676,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
677,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
678,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,31
679,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
680,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
681,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,12
682,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
683,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,17
684,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
685,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
686,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,41
687,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,9
688,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
689,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,27
690,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,42
691,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,42
692,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,25
693,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,21
694,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
695,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
696,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,44
697,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,22
698,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,20
699,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,34
700,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,38
701,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,37
702,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
703,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
704,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
705,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,35
706,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,20
707,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,29
708,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,17
709,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,20
710,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,13
711,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,23
712,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,26
713,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,53
714,Male,Oconnor,Mosman park,6012,-32.0135412,115.7634366,41
715,Female,Oconnor,Mosman park,6012,-32.0135412,115.7634366,32
